90 90
77 66 1
77 67 1
77 68 1
77 69 1
77 70 2
77 71 2
77 72 2
77 73 9
77 74 9
77 75 9
77 76 9
77 77 9
77 78 9
77 79 9
77 80 9
77 81 9
77 82 9
77 83 9
77 84 9
77 85 9
77 86 9
77 87 9
77 88 9
77 89 9
78 0 9
78 1 9
78 2 9
78 3 9
78 4 9
78 5 9
78 6 9
78 7 9
78 8 9
78 9 9
78 10 9
78 11 9
78 12 9
78 13 9
78 14 9
78 15 9
78 16 9
78 17 9
78 18 9
78 19 9
78 20 9
78 21 9
78 22 9
78 23 3
78 24 3
78 25 3
78 26 3
78 27 3
78 28 3
78 29 3
78 30 3
78 31 3
78 32 3
78 33 3
78 34 3
78 35 3
78 36 3
78 37 3
78 38 3
78 39 3
78 40 3
78 41 3
78 42 3
78 43 3
78 44 3
78 45 3
78 46 3
78 47 3
78 48 3
78 49 3
78 50 3
78 51 3
78 52 3
78 53 3
78 54 1
78 55 1
78 56 1
78 57 1
78 58 1
78 59 1
78 60 1
78 61 1
78 62 1
78 63 1
78 64 1
78 65 1
78 66 1
78 67 1
78 68 1
78 69 2
78 70 2
78 71 2
78 72 2
78 73 2
78 74 9
78 75 9
78 76 9
78 77 9
78 78 9
78 79 9
78 80 9
78 81 9
78 82 9
78 83 9
78 84 9
78 85 9
78 86 9
78 87 9
78 88 9
78 89 9
79 0 9
79 1 9
79 2 9
79 3 9
79 4 9
79 5 9
79 6 9
79 7 9
79 8 9
79 9 9
79 10 9
79 11 9
79 12 9
79 13 9
79 14 9
79 15 9
79 16 9
79 17 9
79 18 9
79 19 9
79 20 9
79 21 9
79 22 9
79 23 3
79 24 3
79 25 3
79 26 3
79 27 3
79 28 3
79 29 3
79 30 3
79 31 3
79 32 3
79 33 3
79 34 3
79 35 3
79 36 3
79 37 3
79 38 3
79 39 3
79 40 3
79 41 3
79 42 3
79 43 3
79 44 3
79 45 3
79 46 3
79 47 3
79 48 3
79 49 3
79 50 3
79 51 3
79 52 3
79 53 3
79 54 3
79 55 1
79 56 1
79 57 1
79 58 1
79 59 1
79 60 1
79 61 1
79 62 1
79 63 1
79 64 1
79 65 1
79 66 1
79 67 1
79 68 1
79 69 2
79 70 2
79 71 2
79 72 2
79 73 2
79 74 2
79 75 9
79 76 9
79 77 9
79 78 9
79 79 9
79 80 9
79 81 9
79 82 9
79 83 9
79 84 9
79 85 9
79 86 9
79 87 9
79 88 9
79 89 9
80 0 9
80 1 9
80 2 9
80 3 9
80 4 9
80 5 9
80 6 9
80 7 9
80 8 9
80 9 9
80 10 9
80 11 9
80 12 9
80 13 9
80 14 9
80 15 9
80 16 9
80 17 9
80 18 9
80 19 9
80 20 9
80 21 9
80 22 9
80 23 3
80 24 3
80 25 3
80 26 3
80 27 3
80 28 3
80 29 3
80 30 3
80 31 3
80 32 3
80 33 3
80 34 3
80 35 3
80 36 3
80 37 3
80 38 3
80 39 3
80 40 3
80 41 3
80 42 3
80 43 3
80 44 3
80 45 3
80 46 3
80 47 3
80 48 3
80 49 3
80 50 3
80 51 3
80 52 3
80 53 3
80 54 3
80 55 3
80 56 1
80 57 1
80 58 1
80 59 1
80 60 1
80 61 1
80 62 1
80 63 1
80 64 1
80 65 1
80 66 1
80 67 1
80 68 1
80 69 2
80 70 2
80 71 2
80 72 2
80 73 2
80 74 2
80 75 2
80 76 9
80 77 9
80 78 9
80 79 9
80 80 9
80 81 9
80 82 9
80 83 9
80 84 9
80 85 9
80 86 9
80 87 9
80 88 9
80 89 9
81 0 9
81 1 9
81 2 9
81 3 9
81 4 9
81 5 9
81 6 9
81 7 9
81 8 9
81 9 9
81 10 9
81 11 9
81 12 9
81 13 9
81 14 9
81 15 9
81 16 9
81 17 9
81 18 9
81 19 9
81 20 9
81 21 9
81 22 9
81 23 3
81 24 3
81 25 3
81 26 3
81 27 3
81 28 3
81 29 3
81 30 3
81 31 3
81 32 3
81 33 3
81 34 3
81 35 3
81 36 3
81 37 3
81 38 3
81 39 3
81 40 3
81 41 3
81 42 3
81 43 3
81 44 3
81 45 3
81 46 3
81 47 3
81 48 3
81 49 3
81 50 3
81 51 3
81 52 3
81 53 3
81 54 3
81 55 3
81 56 3
81 57 1
81 58 1
81 59 1
81 60 1
81 61 1
81 62 1
81 63 1
81 64 1
81 65 1
81 66 1
81 67 1
81 68 7
81 69 7
81 70 2
81 71 2
81 72 2
81 73 2
81 74 2
81 75 2
81 76 2
81 77 9
81 78 9
81 79 9
81 80 9
81 81 9
81 82 9
81 83 9
81 84 9
81 85 9
81 86 9
81 87 9
81 88 9
81 89 9
82 0 9
82 1 9
82 2 9
82 3 9
82 4 9
82 5 9
82 6 9
82 7 9
82 8 9
82 9 9
82 10 9
82 11 9
82 12 9
82 13 9
82 14 9
82 15 9
82 16 9
82 17 9
82 18 9
82 19 9
82 20 9
82 21 9
82 22 9
82 23 3
82 24 3
82 25 3
82 26 3
82 27 3
82 28 3
82 29 3
82 30 3
82 31 3
82 32 3
82 33 3
82 34 3
82 35 3
82 36 3
82 37 3
82 38 3
82 39 3
82 40 3
82 41 3
82 42 3
82 43 3
82 44 3
82 45 3
82 46 3
82 47 3
82 48 3
82 49 3
82 50 3
82 51 3
82 52 3
82 53 3
82 54 3
82 55 3
82 56 3
82 57 3
82 58 1
82 59 1
82 60 1
82 61 1
82 62 1
82 63 1
82 64 1
82 65 1
82 66 1
82 67 7
82 68 7
82 69 7
82 70 7
82 71 2
82 72 2
82 73 2
82 74 2
82 75 2
82 76 2
82 77 2
82 78 9
82 79 9
82 80 9
82 81 9
82 82 9
82 83 9
82 84 9
82 85 9
82 86 9
82 87 9
82 88 9
82 89 9
83 0 9
83 1 9
83 2 9
83 3 9
83 4 9
83 5 9
83 6 9
83 7 9
83 8 9
83 9 9
83 10 9
83 11 9
83 12 9
83 13 9
83 14 9
83 15 9
83 16 9
83 17 9
83 18 9
83 19 9
83 20 9
83 21 9
83 22 9
83 23 3
83 24 3
83 25 3
83 26 3
83 27 3
83 28 3
83 29 3
83 30 3
83 31 3
83 32 3
83 33 3
83 34 3
83 35 3
83 36 3
83 37 3
83 38 3
83 39 3
83 40 3
83 41 3
83 42 3
83 43 3
83 44 3
83 45 3
83 46 3
83 47 3
83 48 3
83 49 3
83 50 3
83 51 3
83 52 3
83 53 3
83 54 3
83 55 3
83 56 3
83 57 3
83 58 3
83 59 1
83 60 1
83 61 1
83 62 1
83 63 1
83 64 1
83 65 1
83 66 7
83 67 7
83 68 7
83 69 7
83 70 7
83 71 7
83 72 2
83 73 2
83 74 2
83 75 2
83 76 2
83 77 2
83 78 2
83 79 9
83 80 9
83 81 9
83 82 9
83 83 9
83 84 9
83 85 9
83 86 9
83 87 9
83 88 9
83 89 9
84 0 9
84 1 9
84 2 9
84 3 9
84 4 9
84 5 9
84 6 9
84 7 9
84 8 9
84 9 9
84 10 9
84 11 9
84 12 9
84 13 9
84 14 9
84 15 9
84 16 9
84 17 9
84 18 9
84 19 9
84 20 9
84 21 9
84 22 9
84 23 3
84 24 3
84 25 3
84 26 3
84 27 3
84 28 3
84 29 3
84 30 3
84 31 3
84 32 3
84 33 3
84 34 3
84 35 3
84 36 3
84 37 3
84 38 3
84 39 3
84 40 3
84 41 3
84 42 3
84 43 3
84 44 3
84 45 3
84 46 3
84 47 3
84 48 3
84 49 3
84 50 3
84 51 3
84 52 3
84 53 3
84 54 3
84 55 3
84 56 3
84 57 3
84 58 3
84 59 3
84 60 7
84 61 7
84 62 7
84 63 7
84 64 7
84 65 7
84 66 7
84 67 7
84 68 7
84 69 7
84 70 7
84 71 7
84 72 7
84 73 2
84 74 2
84 75 2
84 76 2
84 77 2
84 78 2
84 79 2
84 80 9
84 81 9
84 82 9
84 83 9
84 84 9
84 85 9
84 86 9
84 87 9
84 88 9
84 89 9
85 0 9
85 1 9
85 2 9
85 3 9
85 4 9
85 5 9
85 6 9
85 7 9
85 8 9
85 9 9
85 10 9
85 11 9
85 12 9
85 13 9
85 14 9
85 15 9
85 16 9
85 17 9
85 18 9
85 19 9
85 20 9
85 21 9
85 22 9
85 23 3
85 24 3
85 25 3
85 26 3
85 27 3
85 28 3
85 29 3
85 30 3
85 31 3
85 32 3
85 33 3
85 34 3
85 35 3
85 36 3
85 37 3
85 38 3
85 39 3
85 40 3
85 41 3
85 42 3
85 43 3
85 44 3
85 45 3
85 46 3
85 47 3
85 48 3
85 49 3
85 50 3
85 51 3
85 52 3
85 53 3
85 54 3
85 55 3
85 56 3
85 57 3
85 58 3
85 59 7
85 60 7
85 61 7
85 62 7
85 63 7
85 64 7
85 65 7
85 66 7
85 67 7
85 68 7
85 69 7
85 70 7
85 71 7
85 72 7
85 73 7
85 74 2
85 75 2
85 76 2
85 77 2
85 78 2
85 79 2
85 80 2
85 81 9
85 82 9
85 83 9
85 84 9
85 85 9
85 86 9
85 87 9
85 88 9
85 89 9
86 0 9
86 1 9
86 2 9
86 3 9
86 4 9
86 5 9
86 6 9
86 7 9
86 8 9
86 9 9
86 10 9
86 11 9
86 12 9
86 13 9
86 14 9
86 15 9
86 16 9
86 17 9
86 18 9
86 19 9
86 20 9
86 21 9
86 22 9
86 23 3
86 24 3
86 25 3
86 26 3
86 27 3
86 28 3
86 29 3
86 30 3
86 31 3
86 32 3
86 33 3
86 34 3
86 35 3
86 36 3
86 37 3
86 38 3
86 39 3
86 40 3
86 41 3
86 42 3
86 43 3
86 44 3
86 45 3
86 46 3
86 47 3
86 48 3
86 49 3
86 50 3
86 51 3
86 52 3
86 53 3
86 54 3
86 55 3
86 56 3
86 57 3
86 58 7
86 59 7
86 60 7
86 61 7
86 62 7
86 63 7
86 64 7
86 65 7
86 66 7
86 67 7
86 68 7
86 69 7
86 70 7
86 71 7
86 72 7
86 73 7
86 74 7
86 75 2
86 76 2
86 77 2
86 78 2
86 79 2
86 80 2
86 81 2
86 82 9
86 83 9
86 84 9
86 85 9
86 86 9
86 87 9
86 88 9
86 89 9
87 0 9
87 1 9
87 2 9
87 3 9
87 4 9
87 5 9
87 6 9
87 7 9
87 8 9
87 9 9
87 10 9
87 11 9
87 12 9
87 13 9
87 14 9
87 15 9
87 16 9
87 17 9
87 18 9
87 19 9
87 20 9
87 21 9
87 22 9
87 23 3
87 24 3
87 25 3
87 26 3
87 27 3
87 28 3
87 29 3
87 30 3
87 31 3
87 32 3
87 33 3
87 34 3
87 35 3
87 36 3
87 37 3
87 38 3
87 39 3
87 40 3
87 41 3
87 42 3
87 43 3
87 44 3
87 45 3
87 46 3
87 47 3
87 48 3
87 49 3
87 50 3
87 51 3
87 52 3
87 53 3
87 54 3
87 55 3
87 56 3
87 57 7
87 58 7
87 59 7
87 60 7
87 61 7
87 62 7
87 63 7
87 64 7
87 65 7
87 66 7
87 67 7
87 68 7
87 69 7
87 70 7
87 71 7
87 72 7
87 73 7
87 74 7
87 75 7
87 76 2
87 77 2
87 78 2
87 79 2
87 80 2
87 81 2
87 82 2
87 83 9
87 84 9
87 85 9
87 86 9
87 87 9
87 88 9
87 89 9
88 0 9
88 1 9
88 2 9
88 3 9
88 4 9
88 5 9
88 6 9
88 7 9
88 8 9
88 9 9
88 10 9
88 11 9
88 12 9
88 13 9
88 14 9
88 15 9
88 16 9
88 17 9
88 18 9
88 19 9
88 20 9
88 21 9
88 22 9
88 23 3
88 24 3
88 25 3
88 26 3
88 27 3
88 28 3
88 29 3
88 30 3
88 31 3
88 32 3
88 33 3
88 34 3
88 35 3
88 36 3
88 37 3
88 38 3
88 39 3
88 40 3
88 41 3
88 42 3
88 43 3
88 44 3
88 45 3
88 46 3
88 47 3
88 48 3
88 49 3
88 50 3
88 51 3
88 52 3
88 53 3
88 54 3
88 55 3
88 56 7
88 57 7
88 58 7
88 59 7
88 60 7
88 61 7
88 62 7
88 63 7
88 64 7
88 65 7
88 66 7
88 67 7
88 68 7
88 69 7
88 70 7
88 71 7
88 72 7
88 73 7
88 74 7
88 75 7
88 76 7
88 77 2
88 78 2
88 79 2
88 80 2
88 81 2
88 82 2
88 83 2
88 84 9
88 85 9
88 86 9
88 87 9
88 88 9
88 89 9
89 0 9
89 1 9
89 2 9
89 3 9
89 4 9
89 5 9
89 6 9
89 7 9
89 8 9
89 9 9
89 10 9
89 11 9
89 12 9
89 13 9
89 14 9
89 15 9
89 16 9
89 17 9
89 18 9
89 19 9
89 20 9
89 21 9
89 22 9
89 23 3
89 24 3
89 25 3
89 26 3
89 27 3
89 28 3
89 29 3
89 30 3
89 31 3
89 32 3
89 33 3
89 34 3
89 35 3
89 36 3
89 37 3
89 38 3
89 39 3
89 40 3
89 41 3
89 42 3
89 43 3
89 44 3
89 45 3
89 46 3
89 47 3
89 48 3
89 49 3
89 50 3
89 51 3
89 52 3
89 53 3
89 54 3
89 55 7
89 56 7
89 57 7
89 58 7
89 59 7
89 60 7
89 61 7
89 62 7
89 63 7
89 64 7
89 65 7
89 66 7
89 67 7
89 68 7
89 69 7
89 70 7
89 71 7
89 72 7
89 73 7
89 74 7
89 75 7
89 76 7
89 77 7
89 78 2
89 79 2
89 80 2
89 81 2
89 82 2
89 83 2
89 84 2
89 85 9
89 86 9
89 87 9
89 88 9
89 89 9
